Store_ID,Store_Address,State,Date,Revenue,Expenses,Company,Company_ID,Client_ID
1,"1 Random Street, VIC",VIC,2023-01-26,6632.392645656502,4511.499977949374,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-01-27,9241.296101030444,3204.0061810580014,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-01-28,8045.436538666958,4787.528167906619,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-01-29,5097.183864794395,4167.761661310933,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-01-30,5190.871397599948,4750.801996679102,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-01-31,8753.392418904114,3520.432544729978,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-02-01,6570.461880081285,3732.290526892976,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-02-02,9010.992327180915,4524.46601123971,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-02-03,5312.68765351318,6397.297469367089,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-02-04,7454.669950502732,4754.870397469318,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-02-05,9828.191631974816,4313.729588397336,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-02-06,8275.134848427768,6563.785267821886,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-02-07,8654.590082866795,3202.2555533068958,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-02-08,8414.45247633586,4294.479618464685,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-02-09,9456.593492620294,4378.65603031751,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-02-10,5691.01940490905,3569.1476336870232,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-02-11,8377.985752892882,4878.7761892973795,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-02-12,7058.361401833326,6341.492631860831,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-02-13,7722.936011106731,5330.154846360969,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-02-14,9184.492152557768,6861.652197931033,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-02-15,8038.94659808232,6340.741192137474,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-02-16,7906.952392032776,5668.196629392765,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-02-17,7141.769564575092,3549.650779540643,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-02-18,9523.90728348811,4284.176471437538,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-02-19,9628.395078105044,5882.928382220251,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-02-20,5770.675265818329,4536.040489258985,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-02-21,8137.762271702144,6329.086178111496,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-02-22,7401.640598735161,4509.8354819114475,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-02-23,7874.8680718723135,5409.7145883136,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-02-24,9099.52445101691,4115.375581809054,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-02-25,5802.508549517199,6265.330537946322,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-02-26,6318.7903720879,4423.194425261148,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-02-27,7485.135630777001,4344.894809067409,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-02-28,8145.0687425254255,6581.139992320791,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-03-01,7138.4006471095545,4594.077469310347,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-03-02,5772.157304880576,6664.31526502646,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-03-03,6452.115753334407,5783.502349409937,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-03-04,6489.268287897867,4142.987639636815,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-03-05,7519.701743010521,6965.966440599785,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-03-06,6045.305162988989,4262.384771320754,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-03-07,6592.751797084142,6833.219633100411,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-03-08,8924.04946936221,3336.2837020241636,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-03-09,9594.77134462925,4230.927403334251,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-03-10,9961.850446060915,3066.9802488947707,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-03-11,7027.441316832163,5275.031501961441,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-03-12,5677.36427502283,4702.4524261977185,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-03-13,9101.981167316011,5567.899417924867,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-03-14,9300.273472652232,5489.291558250978,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-03-15,7300.006553436711,4224.130010294846,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-03-16,6721.267570638062,4486.962341121034,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-03-17,8374.586545497892,6454.935351679072,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-03-18,8593.323081069102,6051.775518765393,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-03-19,8391.86946403197,3288.5618924941914,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-03-20,9520.082565604702,6464.41459407011,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-03-21,5886.440957014363,6800.072780760709,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-03-22,8432.728900677297,5981.143372758996,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-03-23,6996.343465652005,3680.013105844493,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-03-24,5966.672821871411,3152.405488901668,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-03-25,8626.153427600775,3842.44677954738,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-03-26,6491.334702005249,4407.124820712635,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-03-27,6517.356515639194,3572.3749123660637,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-03-28,5450.411931821661,3066.7944800560094,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-03-29,7046.76973007671,5128.560535413291,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-03-30,5412.201365202593,5851.4120370324645,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-03-31,6541.628891679291,6398.293731798028,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-04-01,8634.334783189275,3461.2423090371994,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-04-02,6340.377021959562,6729.919065738015,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-04-03,9527.049574645207,6329.130274029218,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-04-04,6074.184093685029,5530.2843210042665,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-04-05,9110.171401749369,5489.643306204554,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-04-06,9108.51842720875,4667.800547201872,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-04-07,6888.230143503502,3864.051121444487,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-04-08,7279.3909283045805,6774.1121121404385,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-04-09,5217.448061046516,3668.351224103881,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-04-10,9802.346957412681,5863.39311683362,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-04-11,8858.932328913725,5893.963231959987,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-04-12,6714.85513509713,3306.7377942239964,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-04-13,5500.899766959366,4595.232128219612,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-04-14,7093.8114871778525,3294.882504345648,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-04-15,7645.95567913475,6747.344519559567,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-04-16,7236.29006194182,6669.082283594283,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-04-17,9589.405254781908,5378.109064239163,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-04-18,7205.476782294458,6231.265440083982,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-04-19,5980.839093368888,3080.513424592161,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-04-20,9137.643153135687,3681.492119730439,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-04-21,6125.612226062064,5984.428475777491,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-04-22,6779.058074650092,6535.106100055518,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-04-23,7584.60078137224,4542.907559893499,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-04-24,6506.260052397871,4549.8027102665255,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-04-25,9376.496172029805,4952.399166805712,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-04-26,9204.161455612448,6200.5250583805255,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-04-27,6731.9097877183685,5069.940390825246,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-04-28,5778.791032170762,5581.306113715582,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-04-29,7851.417631489474,5643.4668638891,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-04-30,9291.664788063179,4436.45056505293,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-05-01,6834.953103527039,6085.346119060176,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-05-02,9038.257078421308,3472.931165640182,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-05-03,7594.231354161393,5748.099175569175,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-05-04,8809.882451597103,6343.821143288094,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-05-05,8074.111906670469,4445.515698877441,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-05-06,7194.87732438732,6422.869209190294,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-05-07,9055.689463704433,5924.411819449085,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-05-08,7298.129458702317,3215.8891955187432,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-05-09,8169.178506847851,6246.623885969155,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-05-10,7935.668569987496,3894.6787393867216,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-05-11,7047.119978857146,6449.076111536903,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-05-12,9576.643573405392,3212.04665266964,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-05-13,7609.1316177518565,3054.5971050174035,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-05-14,5104.039853437148,6291.794108119837,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-05-15,5994.260350318359,3575.3358202824907,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-05-16,7442.814326553796,5212.43055108956,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-05-17,9398.599191391408,3727.6880491627817,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-05-18,8946.155866158944,6248.365794040714,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-05-19,7396.684916491959,4020.810993573411,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-05-20,9183.339947033845,4285.155308393466,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-05-21,7347.743874839847,6188.1896820373,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-05-22,9508.56704029537,3446.2653467510636,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-05-23,6922.338399699575,6600.4696045777655,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-05-24,6797.736609471229,3051.4001338279973,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-05-25,9303.649747045598,4464.887891310057,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-05-26,5507.084549978089,5491.699786418554,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-05-27,7793.966478659321,6439.810545878911,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-05-28,7963.665059198382,4581.346925185065,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-05-29,5632.479919294338,6593.098466419966,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-05-30,5377.287789428622,3260.043293928563,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-05-31,7749.12918838943,6791.383065708589,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-06-01,7282.4926280226255,5151.283927385577,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-06-02,5080.910878960731,3110.4576219629234,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-06-03,5823.623220487672,4000.2115237312555,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-06-04,7448.955419560292,4301.934559277834,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-06-05,8164.492699176084,3638.7303093498813,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-06-06,6747.137736655828,6749.1554716819155,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-06-07,9374.660777417339,5065.141538237753,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-06-08,5288.144561988549,5134.6165542888175,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-06-09,8809.680431838513,5612.521320874438,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-06-10,6948.428849596635,6395.397832704938,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-06-11,6437.247464013069,5022.289584777678,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-06-12,5558.576080526314,5691.741809219764,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-06-13,9101.845767980409,3077.2366272597237,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-06-14,9787.705909055803,3013.568456765593,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-06-15,5187.947820519137,5710.859777054555,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-06-16,6666.761759284486,5732.297035744468,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-06-17,9124.748104367962,3494.9082354447064,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-06-18,5829.709417247998,6622.641330696475,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-06-19,7158.738206587747,4367.642661421296,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-06-20,6872.061148073842,6811.262565724893,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-06-21,7129.826045629794,5400.388276855678,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-06-22,6357.140994719515,6955.058224660697,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-06-23,9753.346297680371,4325.03445196997,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-06-24,7773.232937628363,3522.124486418684,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-06-25,9047.449436333576,4255.130668506478,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-06-26,6959.2835473550995,4110.168098168877,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-06-27,8434.263101956096,5465.3607896217645,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-06-28,8929.995264944882,3567.2772209859972,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-06-29,5174.462374281819,5118.130921988291,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-06-30,5461.221781233629,6288.288800129889,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-07-01,8557.319949222541,4672.636072860081,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-07-02,8592.996231560966,6754.638309783165,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-07-03,8185.1155956156435,4192.635199058025,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-07-04,9837.617377686332,6713.431457565182,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-07-05,9174.682749362362,4859.252243630139,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-07-06,9947.855019648145,6319.658645815054,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-07-07,8867.240813355786,4100.196868204515,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-07-08,6946.722274406604,6818.121056993665,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-07-09,8581.364336286488,5259.5812591978165,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-07-10,8494.254673934016,4246.096429116155,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-07-11,8907.331817148064,5591.304804138828,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-07-12,5018.385032372208,6153.68242993984,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-07-13,9832.997411257762,5154.3838459929075,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-07-14,5407.79292322428,4291.956440798373,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-07-15,7266.847729708851,3010.6642790640108,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-07-16,9844.54473166689,5108.226869912678,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-07-17,7267.955832780479,6338.795088000934,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-07-18,5666.559207287622,4643.893569581804,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-07-19,7961.963112584082,3552.423443871786,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-07-20,5452.3293226375035,3691.308202640788,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-07-21,7567.339801877665,3152.428296002905,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-07-22,7694.945122374546,6561.973618423985,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-07-23,7534.356918737607,3625.11751039556,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-07-24,7459.221680593495,5549.255970165728,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-07-25,8062.41170751507,4506.547058536274,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-07-26,7178.008561176358,6645.5647825015585,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-07-27,8577.327481810484,4455.506949045458,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-07-28,9628.353720931129,4520.88114127181,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-07-29,5324.9135779979,5442.7148123542775,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-07-30,7461.586768996534,4565.106729918074,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-07-31,8089.269196357092,6982.856330811754,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-08-01,9144.117817552433,3481.5821425329177,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-08-02,5594.8028464646295,4345.2407045485115,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-08-03,6357.272702967277,3734.4824486994567,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-08-04,5348.275147990652,3165.9617721377485,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-08-05,8677.615606509586,4967.275275607652,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-08-06,7238.816762666011,5639.118471783404,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-08-07,5047.99337438899,4017.3277085453055,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-08-08,9410.994579283279,5586.9822830793655,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-08-09,9520.413938542737,3670.064526205884,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-08-10,6328.832585711281,5854.039222784447,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-08-11,6540.415436395062,5655.978703896413,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-08-12,5457.291571591332,6689.229268771742,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-08-13,6267.914269506124,3521.9158839834126,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-08-14,7771.08836488752,4926.0448236456905,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-08-15,6061.574590110019,6910.166332888417,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-08-16,7119.179690263393,4897.539035111696,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-08-17,8752.455477750966,6362.855893471555,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-08-18,9456.526715515964,4948.994128850747,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-08-19,9439.784227386212,4893.705805712268,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-08-20,6636.848030879435,6484.071835610974,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-08-21,8289.46074132729,6394.38040918304,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-08-22,9263.286025507208,5722.19212299987,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-08-23,6949.18854391455,3785.7913893171954,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-08-24,9017.81856500662,6014.289193391772,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-08-25,6869.424674621896,3943.7796897539056,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-08-26,5672.2816917628625,5363.843219527937,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-08-27,5979.233554984994,6964.381966098281,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-08-28,9696.47322228319,6505.742776251169,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-08-29,7716.824944784163,6622.9689762232265,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-08-30,5340.147678697662,6783.79360130457,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-08-31,6414.59714178116,4400.639167268423,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-09-01,5668.77478571145,6363.559931334166,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-09-02,8668.236823015728,6150.205388601198,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-09-03,7773.026643440764,6885.3098950902695,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-09-04,7120.830272937037,4116.497496661963,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-09-05,7963.930613809136,3276.9872238665466,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-09-06,5352.499875637894,4188.209115026358,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-09-07,5406.568448866283,3500.4577731467075,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-09-08,7266.36973905103,3213.279514738928,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-09-09,5966.582388026595,5858.648068819229,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-09-10,5763.982621621058,3802.6476168470426,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-09-11,5921.9282843759565,3656.653402961946,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-09-12,8191.232920940577,3732.074505016185,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-09-13,7031.089043739807,4034.7587916242023,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-09-14,7370.214463019134,6449.961317447816,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-09-15,5353.008565988864,6563.537040476699,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-09-16,6688.017139924843,5302.231369038387,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-09-17,6242.5144259849285,4704.505656220246,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-09-18,5600.081212837511,5987.613820831239,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-09-19,8245.529983941038,5705.895859123494,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-09-20,8040.836134686201,6422.610343706912,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-09-21,6485.6215690755,4628.716536270456,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-09-22,9101.961431819273,6171.565441842295,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-09-23,6874.0235808953485,6329.145349760831,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-09-24,9331.310368812807,3175.783809697923,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-09-25,7129.616161582666,5170.719373293618,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-09-26,9891.941950725033,6219.597725290064,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-09-27,7629.78283221323,6420.930413393215,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-09-28,6369.433051709485,3921.3115342639967,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-09-29,5135.913992983569,5975.9761922919815,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-09-30,5360.397621303154,3602.7295946218546,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-10-01,8571.15692838857,4690.579799843402,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-10-02,5968.301511889117,5607.7210488027395,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-10-03,7324.254597768026,3916.808953339621,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-10-04,9983.195268043772,6733.428852887888,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-10-05,7323.78746001876,6344.517416786923,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-10-06,8871.692727203726,3913.3587965060397,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-10-07,8768.11025632167,4376.176507740492,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-10-08,5402.34032913114,5897.965352336269,Coles,1,1
1,"1 Random Street, VIC",VIC,2023-10-09,7395.422401323219,3564.844611946492,Coles,1,1
